tablerows,tablesizekb,selectivity,tuplewidth,attrInPred,runtime,operator
312500,10000,1.0,8,8,58349,branch
156250,10000,0.0,16,1,4856,branch
156250,10000,0.0,16,2,4442,branch
156250,10000,0.0,16,4,5465,branch
156250,10000,0.0,16,8,7380,branch
156250,10000,0.0,16,16,11333,branch
156250,10000,0.049984,16,1,4890,branch
156250,10000,0.049984,16,2,5383,branch
156250,10000,0.049984,16,4,6302,branch
156250,10000,0.049984,16,8,8135,branch
156250,10000,0.049984,16,16,12133,branch
156250,10000,0.099968,16,1,5739,branch
156250,10000,0.099968,16,2,6297,branch
156250,10000,0.099968,16,4,7289,branch
156250,10000,0.099968,16,8,9103,branch
156250,10000,0.099968,16,16,13221,branch
156250,10000,0.149952,16,1,6819,branch
156250,10000,0.149952,16,2,7460,branch
156250,10000,0.149952,16,4,8433,branch
156250,10000,0.149952,16,8,10238,branch
156250,10000,0.149952,16,16,14261,branch
156250,10000,0.199936,16,1,8035,branch
156250,10000,0.199936,16,2,8823,branch
156250,10000,0.199936,16,4,9732,branch
156250,10000,0.199936,16,8,11492,branch
156250,10000,0.199936,16,16,15511,branch
156250,10000,0.24991999999999998,16,1,9362,branch
156250,10000,0.24991999999999998,16,2,10169,branch
156250,10000,0.24991999999999998,16,4,11036,branch
156250,10000,0.24991999999999998,16,8,12854,branch
156250,10000,0.24991999999999998,16,16,16817,branch
156250,10000,0.299904,16,1,10592,branch
156250,10000,0.299904,16,2,11462,branch
156250,10000,0.299904,16,4,12345,branch
156250,10000,0.299904,16,8,14264,branch
156250,10000,0.299904,16,16,19232,branch
156250,10000,0.34988800000000003,16,1,11837,branch
156250,10000,0.34988800000000003,16,2,12720,branch
156250,10000,0.34988800000000003,16,4,13656,branch
156250,10000,0.34988800000000003,16,8,15382,branch
156250,10000,0.34988800000000003,16,16,19354,branch
156250,10000,0.399872,16,1,13085,branch
156250,10000,0.399872,16,2,14117,branch
156250,10000,0.399872,16,4,14825,branch
156250,10000,0.399872,16,8,16722,branch
156250,10000,0.399872,16,16,20689,branch
156250,10000,0.44985600000000003,16,1,14172,branch
156250,10000,0.44985600000000003,16,2,15025,branch
156250,10000,0.44985600000000003,16,4,16094,branch
156250,10000,0.44985600000000003,16,8,17901,branch
156250,10000,0.44985600000000003,16,16,22026,branch
156250,10000,0.49983999999999995,16,1,15104,branch
156250,10000,0.49983999999999995,16,2,15933,branch
156250,10000,0.49983999999999995,16,4,16998,branch
156250,10000,0.49983999999999995,16,8,18894,branch
156250,10000,0.49983999999999995,16,16,22973,branch
156250,10000,0.549824,16,1,16075,branch
156250,10000,0.549824,16,2,16978,branch
156250,10000,0.549824,16,4,18063,branch
