tablerows,tablesizekb,selectivity,tuplewidth,attrInPred,runtime,operator
78125,5000,0.24992,16,8,2157,branch
78125,5000,0.24992,16,16,3155,branch
78125,5000,0.299904,16,1,1311,branch
78125,5000,0.299904,16,2,1604,branch
78125,5000,0.299904,16,4,1722,branch
78125,5000,0.299904,16,8,2245,branch
78125,5000,0.299904,16,16,3186,branch
78125,5000,0.349888,16,1,1422,branch
78125,5000,0.349888,16,2,1678,branch
78125,5000,0.349888,16,4,1798,branch
78125,5000,0.349888,16,8,2304,branch
78125,5000,0.349888,16,16,3308,branch
78125,5000,0.399872,16,1,1492,branch
78125,5000,0.399872,16,2,1759,branch
78125,5000,0.399872,16,4,2017,branch
78125,5000,0.399872,16,8,2415,branch
78125,5000,0.399872,16,16,3515,branch
78125,5000,0.449856,16,1,1525,branch
78125,5000,0.449856,16,2,1839,branch
78125,5000,0.449856,16,4,1915,branch
78125,5000,0.449856,16,8,2434,branch
78125,5000,0.449856,16,16,3409,branch
78125,5000,0.49984,16,1,1560,branch
78125,5000,0.49984,16,2,1865,branch
78125,5000,0.49984,16,4,2009,branch
78125,5000,0.49984,16,8,2454,branch
78125,5000,0.49984,16,16,3585,branch
78125,5000,0.549824,16,1,1736,branch
78125,5000,0.549824,16,2,1974,branch
78125,5000,0.549824,16,4,2041,branch
78125,5000,0.549824,16,8,2475,branch
78125,5000,0.549824,16,16,3559,branch
78125,5000,0.599808,16,1,1551,branch
78125,5000,0.599808,16,2,1888,branch
78125,5000,0.599808,16,4,2138,branch
78125,5000,0.599808,16,8,2609,branch
78125,5000,0.599808,16,16,3602,branch
78125,5000,0.649792,16,1,1545,branch
78125,5000,0.649792,16,2,1819,branch
78125,5000,0.649792,16,4,1972,branch
78125,5000,0.649792,16,8,2445,branch
78125,5000,0.649792,16,16,3409,branch
78125,5000,0.699776,16,1,1506,branch
78125,5000,0.699776,16,2,1821,branch
78125,5000,0.699776,16,4,1962,branch
78125,5000,0.699776,16,8,2452,branch
78125,5000,0.699776,16,16,3461,branch
78125,5000,0.74976,16,1,1609,branch
78125,5000,0.74976,16,2,2010,branch
78125,5000,0.74976,16,4,2070,branch
78125,5000,0.74976,16,8,2542,branch
78125,5000,0.74976,16,16,3588,branch
78125,5000,0.799744,16,1,1527,branch
78125,5000,0.799744,16,2,1790,branch
78125,5000,0.799744,16,4,1953,branch
78125,5000,0.799744,16,8,2559,branch
78125,5000,0.799744,16,16,3567,branch
78125,5000,0.849728,16,1,1502,branch
78125,5000,0.849728,16,2,1714,branch
78125,5000,0.849728,16,4,1891,branch
78125,5000,0.849728,16,8,2439,branch
78125,5000,0.849728,16,16,3492,branch
78125,5000,0.899712,16,1,1518,branch
78125,5000,0.899712,16,2,1718,branch
78125,5000,0.899712,16,4,1935,branch
78125,5000,0.899712,16,8,2384,branch
78125,5000,0.899712,16,16,3412,branch
78125,5000,0.949696,16,1,1528,branch
78125,5000,0.949696,16,2,1673,branch
78125,5000,0.949696,16,4,1870,branch
78125,5000,0.949696,16,8,2348,branch
78125,5000,0.949696,16,16,3382,branch
78125,5000,0.99968,16,1,1574,branch
78125,5000,0.99968,16,2,1669,branch
78125,5000,0.99968,16,4,1911,branch
78125,5000,0.99968,16,8,2320,branch
78125,5000,0.99968,16,16,3330,branch
2500000,10000,0,1,1,14538,branch
2500000,10000,0.05,1,1,17938,branch
2500000,10000,0.1,1,1,21027,branch
2500000,10000,0.15,1,1,24349,branch
2500000,10000,0.2,1,1,27834,branch
2500000,10000,0.25,1,1,30756,branch
2500000,10000,0.3,1,1,33976,branch
2500000,10000,0.35,1,1,39875,branch
2500000,10000,0.4,1,1,40075,branch
2500000,10000,0.45,1,1,42815,branch
2500000,10000,0.5,1,1,45448,branch
2500000,10000,0.55,1,1,46921,branch
2500000,10000,0.6,1,1,46931,branch
2500000,10000,0.65,1,1,46983,branch
2500000,10000,0.7,1,1,47057,branch
2500000,10000,0.75,1,1,47058,branch
2500000,10000,0.8,1,1,46630,branch
2500000,10000,0.85,1,1,46140,branch
2500000,10000,0.9,1,1,45846,branch
2500000,10000,0.95,1,1,45953,branch
2500000,10000,1,1,1,46181,branch
312500,10000,0,8,1,3151,branch
312500,10000,0,8,2,3364,branch
312500,10000,0,8,4,4086,branch
312500,10000,0,8,8,6257,branch
312500,10000,0.05,8,1,2759,branch
312500,10000,0.05,8,2,3614,branch
312500,10000,0.05,8,4,4328,branch
312500,10000,0.05,8,8,6236,branch
312500,10000,0.1,8,1,3024,branch
312500,10000,0.1,8,2,3844,branch
312500,10000,0.1,8,4,4625,branch
312500,10000,0.1,8,8,6608,branch
312500,10000,0.15,8,1,3351,branch
312500,10000,0.15,8,2,4172,branch
312500,10000,0.15,8,4,4965,branch
312500,10000,0.15,8,8,7065,branch
312500,10000,0.2,8,1,3587,branch
312500,10000,0.2,8,2,4408,branch
312500,10000,0.2,8,4,5127,branch
312500,10000,0.2,8,8,7269,branch
312500,10000,0.25,8,1,4035,branch
312500,10000,0.25,8,2,4752,branch
312500,10000,0.25,8,4,5445,branch
312500,10000,0.25,8,8,7423,branch
312500,10000,0.3,8,1,4166,branch
312500,10000,0.3,8,2,5054,branch
312500,10000,0.3,8,4,5683,branch
312500,10000,0.3,8,8,7670,branch
312500,10000,0.35,8,1,4526,branch
312500,10000,0.35,8,2,5343,branch
312500,10000,0.35,8,4,6039,branch
312500,10000,0.35,8,8,7970,branch
312500,10000,0.4,8,1,4747,branch
312500,10000,0.4,8,2,5672,branch
312500,10000,0.4,8,4,6314,branch
312500,10000,0.4,8,8,8272,branch
312500,10000,0.45,8,1,5038,branch
312500,10000,0.45,8,2,5904,branch
312500,10000,0.45,8,4,6564,branch
312500,10000,0.45,8,8,8580,branch
312500,10000,0.5,8,1,5816,branch
312500,10000,0.5,8,2,6692,branch
312500,10000,0.5,8,4,7361,branch
312500,10000,0.5,8,8,9392,branch
312500,10000,0.55,8,1,5121,branch
312500,10000,0.55,8,2,6194,branch
312500,10000,0.55,8,4,6824,branch
312500,10000,0.55,8,8,8957,branch
312500,10000,0.6,8,1,5034,branch
312500,10000,0.6,8,2,6178,branch
312500,10000,0.6,8,4,6764,branch
312500,10000,0.6,8,8,8694,branch
312500,10000,0.65,8,1,4957,branch
312500,10000,0.65,8,2,6089,branch
312500,10000,0.65,8,4,6692,branch
312500,10000,0.65,8,8,8573,branch
312500,10000,0.7,8,1,4851,branch
312500,10000,0.7,8,2,5982,branch
312500,10000,0.7,8,4,6608,branch
312500,10000,0.7,8,8,8465,branch
312500,10000,0.75,8,1,4745,branch
312500,10000,0.75,8,2,5860,branch
312500,10000,0.75,8,4,6564,branch
312500,10000,0.75,8,8,8441,branch
312500,10000,0.8,8,1,4722,branch
312500,10000,0.8,8,2,5732,branch
312500,10000,0.8,8,4,6519,branch
312500,10000,0.8,8,8,8364,branch
312500,10000,0.85,8,1,4726,branch
312500,10000,0.85,8,2,5588,branch
312500,10000,0.85,8,4,6510,branch
312500,10000,0.85,8,8,8340,branch
312500,10000,0.9,8,1,4677,branch
312500,10000,0.9,8,2,5506,branch
312500,10000,0.9,8,4,6408,branch
312500,10000,0.9,8,8,8257,branch
312500,10000,0.95,8,1,4712,branch
312500,10000,0.95,8,2,5401,branch
312500,10000,0.95,8,4,6399,branch
312500,10000,0.95,8,8,8234,branch
312500,10000,1,8,1,4798,branch
312500,10000,1,8,2,5322,branch
312500,10000,1,8,4,6317,branch
312500,10000,1,8,8,8413,branch
156250,10000,0,16,1,4343,branch
156250,10000,0,16,2,2336,branch
156250,10000,0,16,4,2629,branch
156250,10000,0,16,8,3553,branch
156250,10000,0,16,16,5469,branch
156250,10000,0.049984,16,1,2007,branch
156250,10000,0.049984,16,2,2386,branch
156250,10000,0.049984,16,4,2742,branch
156250,10000,0.049984,16,8,3784,branch
156250,10000,0.049984,16,16,5634,branch
156250,10000,0.099968,16,1,2123,branch
156250,10000,0.099968,16,2,2614,branch
156250,10000,0.099968,16,4,2932,branch
156250,10000,0.099968,16,8,3901,branch
156250,10000,0.099968,16,16,5758,branch
156250,10000,0.149952,16,1,2267,branch
156250,10000,0.149952,16,2,2681,branch
156250,10000,0.149952,16,4,2950,branch
156250,10000,0.149952,16,8,3972,branch
156250,10000,0.149952,16,16,5982,branch
156250,10000,0.199936,16,1,2439,branch
156250,10000,0.199936,16,2,2865,branch
156250,10000,0.199936,16,4,3113,branch
156250,10000,0.199936,16,8,4193,branch
156250,10000,0.199936,16,16,6072,branch
156250,10000,0.24992,16,1,2660,branch
156250,10000,0.24992,16,2,3040,branch
156250,10000,0.24992,16,4,3279,branch
156250,10000,0.24992,16,8,4305,branch
156250,10000,0.24992,16,16,6208,branch
156250,10000,0.299904,16,1,2786,branch
156250,10000,0.299904,16,2,3286,branch
156250,10000,0.299904,16,4,3491,branch
156250,10000,0.299904,16,8,4455,branch
156250,10000,0.299904,16,16,6472,branch
156250,10000,0.349888,16,1,2926,branch
156250,10000,0.349888,16,2,3439,branch
156250,10000,0.349888,16,4,3582,branch
156250,10000,0.349888,16,8,4644,branch
156250,10000,0.349888,16,16,6572,branch
156250,10000,0.399872,16,1,3082,branch
156250,10000,0.399872,16,2,3505,branch
156250,10000,0.399872,16,4,3765,branch
156250,10000,0.399872,16,8,4684,branch
156250,10000,0.399872,16,16,6707,branch
156250,10000,0.449856,16,1,3186,branch
156250,10000,0.449856,16,2,3659,branch
156250,10000,0.449856,16,4,3914,branch
156250,10000,0.449856,16,8,4857,branch
156250,10000,0.449856,16,16,6825,branch
156250,10000,0.49984,16,1,3266,branch
156250,10000,0.49984,16,2,3785,branch
156250,10000,0.49984,16,4,4008,branch
156250,10000,0.49984,16,8,4995,branch
156250,10000,0.49984,16,16,6919,branch
156250,10000,0.549824,16,1,3312,branch
156250,10000,0.549824,16,2,3770,branch
156250,10000,0.549824,16,4,3985,branch
156250,10000,0.549824,16,8,4927,branch
156250,10000,0.549824,16,16,6919,branch
156250,10000,0.599808,16,1,3246,branch
156250,10000,0.599808,16,2,3985,branch
156250,10000,0.599808,16,4,4142,branch
156250,10000,0.599808,16,8,4979,branch
156250,10000,0.599808,16,16,6905,branch
156250,10000,0.649792,16,1,3231,branch
156250,10000,0.649792,16,2,3778,branch
156250,10000,0.649792,16,4,3958,branch
156250,10000,0.649792,16,8,4902,branch
156250,10000,0.649792,16,16,6866,branch
156250,10000,0.699776,16,1,3175,branch
156250,10000,0.699776,16,2,3688,branch
156250,10000,0.699776,16,4,3995,branch
156250,10000,0.699776,16,8,4992,branch
156250,10000,0.699776,16,16,7200,branch
156250,10000,0.74976,16,1,3152,branch
156250,10000,0.74976,16,2,3636,branch
156250,10000,0.74976,16,4,3916,branch
156250,10000,0.74976,16,8,4817,branch
156250,10000,0.74976,16,16,6831,branch
156250,10000,0.799744,16,1,3173,branch
156250,10000,0.799744,16,2,3629,branch
156250,10000,0.799744,16,4,3973,branch
156250,10000,0.799744,16,8,4834,branch
156250,10000,0.799744,16,16,6777,branch
156250,10000,0.849728,16,1,3173,branch
156250,10000,0.849728,16,2,3546,branch
156250,10000,0.849728,16,4,3968,branch
156250,10000,0.849728,16,8,4795,branch
156250,10000,0.849728,16,16,6795,branch
156250,10000,0.899712,16,1,3159,branch
156250,10000,0.899712,16,2,3507,branch
156250,10000,0.899712,16,4,3914,branch
156250,10000,0.899712,16,8,4810,branch
156250,10000,0.899712,16,16,6796,branch
156250,10000,0.949696,16,1,3220,branch
156250,10000,0.949696,16,2,3494,branch
156250,10000,0.949696,16,4,3933,branch
156250,10000,0.949696,16,8,4806,branch
156250,10000,0.949696,16,16,6913,branch
156250,10000,0.99968,16,1,3436,branch
156250,10000,0.99968,16,2,3496,branch
156250,10000,0.99968,16,4,3868,branch
156250,10000,0.99968,16,8,4843,branch
156250,10000,0.99968,16,16,6823,branch
5000000,20000,0,1,1,36697,branch
5000000,20000,0.05,1,1,37155,branch
5000000,20000,0.1,1,1,43091,branch
5000000,20000,0.15,1,1,49569,branch
5000000,20000,0.2,1,1,56217,branch
5000000,20000,0.25,1,1,62727,branch
5000000,20000,0.3,1,1,69156,branch
5000000,20000,0.35,1,1,78645,branch
5000000,20000,0.4,1,1,81737,branch
5000000,20000,0.45,1,1,87391,branch
5000000,20000,0.5,1,1,91076,branch
5000000,20000,0.55,1,1,95160,branch
5000000,20000,0.6,1,1,95749,branch
5000000,20000,0.65,1,1,96214,branch
5000000,20000,0.7,1,1,95736,branch
5000000,20000,0.75,1,1,95038,branch
5000000,20000,0.8,1,1,93940,branch
5000000,20000,0.85,1,1,93111,branch
5000000,20000,0.9,1,1,92828,branch
5000000,20000,0.95,1,1,93205,branch
5000000,20000,1,1,1,93659,branch
625000,20000,0,8,1,6732,branch
625000,20000,0,8,2,7644,branch
625000,20000,0,8,4,9044,branch
625000,20000,0,8,8,12998,branch
625000,20000,0.05,8,1,6930,branch
625000,20000,0.05,8,2,8907,branch
625000,20000,0.05,8,4,9546,branch
625000,20000,0.05,8,8,13423,branch
625000,20000,0.1,8,1,6878,branch
625000,20000,0.1,8,2,8569,branch
625000,20000,0.1,8,4,10090,branch
625000,20000,0.1,8,8,14021,branch
625000,20000,0.15,8,1,7495,branch
625000,20000,0.15,8,2,9222,branch
625000,20000,0.15,8,4,10545,branch
625000,20000,0.15,8,8,14418,branch
625000,20000,0.2,8,1,8066,branch
625000,20000,0.2,8,2,9646,branch
625000,20000,0.2,8,4,11081,branch
625000,20000,0.2,8,8,14994,branch
625000,20000,0.25,8,1,8590,branch
625000,20000,0.25,8,2,10365,branch
625000,20000,0.25,8,4,11686,branch
625000,20000,0.25,8,8,15484,branch
625000,20000,0.3,8,1,9275,branch
625000,20000,0.3,8,2,10871,branch
625000,20000,0.3,8,4,12331,branch
625000,20000,0.3,8,8,16360,branch
625000,20000,0.35,8,1,9648,branch
625000,20000,0.35,8,2,11453,branch
625000,20000,0.35,8,4,12878,branch
625000,20000,0.35,8,8,16778,branch
625000,20000,0.4,8,1,11349,branch
625000,20000,0.4,8,2,12624,branch
625000,20000,0.4,8,4,13831,branch
625000,20000,0.4,8,8,17621,branch
625000,20000,0.45,8,1,10915,branch
625000,20000,0.45,8,2,12636,branch
625000,20000,0.45,8,4,14054,branch
625000,20000,0.45,8,8,17860,branch
625000,20000,0.5,8,1,11089,branch
625000,20000,0.5,8,2,13351,branch
