tablerows,tablesizekb,selectivity,tuplewidth,attrInPred,runtime,operator
78125,5000,0.599808,16,8,5121,branch
78125,5000,0.599808,16,16,6104,branch
78125,5000,0.649792,16,1,4436,branch
78125,5000,0.649792,16,2,4651,branch
78125,5000,0.649792,16,4,4923,branch
78125,5000,0.649792,16,8,5366,branch
78125,5000,0.649792,16,16,6377,branch
78125,5000,0.699776,16,1,4658,branch
78125,5000,0.699776,16,2,4864,branch
78125,5000,0.699776,16,4,5120,branch
78125,5000,0.699776,16,8,5603,branch
78125,5000,0.699776,16,16,6604,branch
78125,5000,0.74976,16,1,4889,branch
78125,5000,0.74976,16,2,5081,branch
78125,5000,0.74976,16,4,5393,branch
78125,5000,0.74976,16,8,5858,branch
78125,5000,0.74976,16,16,6887,branch
78125,5000,0.799744,16,1,5123,branch
78125,5000,0.799744,16,2,5305,branch
78125,5000,0.799744,16,4,5618,branch
78125,5000,0.799744,16,8,6103,branch
78125,5000,0.799744,16,16,7276,branch
78125,5000,0.849728,16,1,5358,branch
78125,5000,0.849728,16,2,5548,branch
78125,5000,0.849728,16,4,5901,branch
78125,5000,0.849728,16,8,6311,branch
78125,5000,0.849728,16,16,7308,branch
78125,5000,0.899712,16,1,5603,branch
78125,5000,0.899712,16,2,5837,branch
78125,5000,0.899712,16,4,6119,branch
78125,5000,0.899712,16,8,6605,branch
78125,5000,0.899712,16,16,7625,branch
78125,5000,0.949696,16,1,5790,branch
78125,5000,0.949696,16,2,6007,branch
78125,5000,0.949696,16,4,6384,branch
78125,5000,0.949696,16,8,6971,branch
78125,5000,0.949696,16,16,8167,branch
78125,5000,0.99968,16,1,6310,branch
78125,5000,0.99968,16,2,6300,branch
78125,5000,0.99968,16,4,6653,branch
78125,5000,0.99968,16,8,7200,branch
78125,5000,0.99968,16,16,8174,branch
2500000,10000,0,1,1,15750,branch
2500000,10000,0.05,1,1,27329,branch
2500000,10000,0.1,1,1,38991,branch
2500000,10000,0.15,1,1,51472,branch
2500000,10000,0.2,1,1,64197,branch
2500000,10000,0.25,1,1,76782,branch
2500000,10000,0.3,1,1,89246,branch
2500000,10000,0.35,1,1,102049,branch
2500000,10000,0.4,1,1,114068,branch
2500000,10000,0.45,1,1,126714,branch
2500000,10000,0.5,1,1,139114,branch
2500000,10000,0.55,1,1,150320,branch
2500000,10000,0.6,1,1,161952,branch
2500000,10000,0.65,1,1,173854,branch
2500000,10000,0.7,1,1,187948,branch
2500000,10000,0.75,1,1,199647,branch
2500000,10000,0.8,1,1,214638,branch
2500000,10000,0.85,1,1,227671,branch
2500000,10000,0.9,1,1,242071,branch
2500000,10000,0.95,1,1,257450,branch
2500000,10000,1,1,1,271620,branch
312500,10000,0,8,1,3626,branch
312500,10000,0,8,2,3279,branch
312500,10000,0,8,4,4453,branch
312500,10000,0,8,8,6165,branch
312500,10000,0.05,8,1,3964,branch
312500,10000,0.05,8,2,4515,branch
312500,10000,0.05,8,4,5696,branch
312500,10000,0.05,8,8,7384,branch
312500,10000,0.1,8,1,5798,branch
312500,10000,0.1,8,2,6349,branch
312500,10000,0.1,8,4,7107,branch
312500,10000,0.1,8,8,8813,branch
312500,10000,0.15,8,1,6944,branch
312500,10000,0.15,8,2,7568,branch
312500,10000,0.15,8,4,8687,branch
312500,10000,0.15,8,8,10371,branch
312500,10000,0.2,8,1,8375,branch
312500,10000,0.2,8,2,8961,branch
312500,10000,0.2,8,4,10105,branch
312500,10000,0.2,8,8,11762,branch
312500,10000,0.25,8,1,9830,branch
312500,10000,0.25,8,2,10406,branch
312500,10000,0.25,8,4,11638,branch
312500,10000,0.25,8,8,13271,branch
312500,10000,0.3,8,1,11265,branch
312500,10000,0.3,8,2,11975,branch
312500,10000,0.3,8,4,13096,branch
312500,10000,0.3,8,8,14771,branch
312500,10000,0.35,8,1,12873,branch
312500,10000,0.35,8,2,13462,branch
312500,10000,0.35,8,4,14616,branch
312500,10000,0.35,8,8,16289,branch
312500,10000,0.4,8,1,14418,branch
312500,10000,0.4,8,2,15015,branch
312500,10000,0.4,8,4,16229,branch
312500,10000,0.4,8,8,17884,branch
312500,10000,0.45,8,1,15952,branch
312500,10000,0.45,8,2,16655,branch
312500,10000,0.45,8,4,17716,branch
312500,10000,0.45,8,8,19326,branch
312500,10000,0.5,8,1,17391,branch
312500,10000,0.5,8,2,18076,branch
312500,10000,0.5,8,4,19258,branch
312500,10000,0.5,8,8,20780,branch
312500,10000,0.55,8,1,18721,branch
312500,10000,0.55,8,2,19490,branch
312500,10000,0.55,8,4,20439,branch
312500,10000,0.55,8,8,22280,branch
312500,10000,0.6,8,1,19877,branch
312500,10000,0.6,8,2,20719,branch
312500,10000,0.6,8,4,21824,branch
312500,10000,0.6,8,8,23973,branch
312500,10000,0.65,8,1,21075,branch
312500,10000,0.65,8,2,21982,branch
312500,10000,0.65,8,4,22992,branch
312500,10000,0.65,8,8,24633,branch
312500,10000,0.7,8,1,22182,branch
312500,10000,0.7,8,2,23388,branch
312500,10000,0.7,8,4,24156,branch
312500,10000,0.7,8,8,26423,branch
312500,10000,0.75,8,1,23503,branch
312500,10000,0.75,8,2,24318,branch
312500,10000,0.75,8,4,25482,branch
312500,10000,0.75,8,8,27205,branch
312500,10000,0.8,8,1,24658,branch
312500,10000,0.8,8,2,25667,branch
312500,10000,0.8,8,4,26871,branch
312500,10000,0.8,8,8,28542,branch
312500,10000,0.85,8,1,25984,branch
312500,10000,0.85,8,2,26938,branch
312500,10000,0.85,8,4,28316,branch
312500,10000,0.85,8,8,29985,branch
312500,10000,0.9,8,1,27121,branch
312500,10000,0.9,8,2,28042,branch
312500,10000,0.9,8,4,29417,branch
312500,10000,0.9,8,8,31233,branch
312500,10000,0.95,8,1,28366,branch
312500,10000,0.95,8,2,29161,branch
312500,10000,0.95,8,4,30787,branch
312500,10000,0.95,8,8,32499,branch
312500,10000,1,8,1,29603,branch
312500,10000,1,8,2,30567,branch
312500,10000,1,8,4,32157,branch
312500,10000,1,8,8,34400,branch
156250,10000,0,16,1,2724,branch
156250,10000,0,16,2,2290,branch
156250,10000,0,16,4,2681,branch
156250,10000,0,16,8,3548,branch
156250,10000,0,16,16,5501,branch
156250,10000,0.049984,16,1,2570,branch
156250,10000,0.049984,16,2,2837,branch
156250,10000,0.049984,16,4,3341,branch
156250,10000,0.049984,16,8,4190,branch
156250,10000,0.049984,16,16,6209,branch
156250,10000,0.099968,16,1,3088,branch
156250,10000,0.099968,16,2,3376,branch
156250,10000,0.099968,16,4,3930,branch
156250,10000,0.099968,16,8,4760,branch
156250,10000,0.099968,16,16,6847,branch
156250,10000,0.149952,16,1,3745,branch
156250,10000,0.149952,16,2,4040,branch
156250,10000,0.149952,16,4,4584,branch
156250,10000,0.149952,16,8,5403,branch
156250,10000,0.149952,16,16,7366,branch
156250,10000,0.199936,16,1,4467,branch
156250,10000,0.199936,16,2,4835,branch
156250,10000,0.199936,16,4,5333,branch
156250,10000,0.199936,16,8,6150,branch
156250,10000,0.199936,16,16,8133,branch
156250,10000,0.24992,16,1,5266,branch
156250,10000,0.24992,16,2,5631,branch
156250,10000,0.24992,16,4,6090,branch
156250,10000,0.24992,16,8,6921,branch
156250,10000,0.24992,16,16,8912,branch
156250,10000,0.299904,16,1,6037,branch
